timestamp,_raw_coolant,coolant,_conf_coolant,_raw_rod_insertion,rod_insertion,_conf_rod_insertion,_raw_feedwater,feedwater,_conf_feedwater,_raw_fuel,fuel,_conf_fuel,_raw_pressure,pressure,_conf_pressure,_raw_temperature,temperature,_conf_temperature
3.15,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.1666666666666665,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.183333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.2,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.216666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.2333333333333334,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.25,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.2666666666666666,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.283333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.3,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.316666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.3333333333333335,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.35,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.3666666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.3833333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.4,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.4166666666666665,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.433333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.45,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
